nom1,nom,Nation,Pos,equip,Born,partits,minuts,gls,xg,ast,xa,ong,onga,CmpS,CmpS_perc,CmpM,CmpM_perc,CmpL,CmpL_perc,KP,Last13,PPA,CrsPA,SoT_perc,Sh90,tklw,int
Lukas Nmecha,Lukas-Nmecha,de GER,MFFW,Wolfsburg,1998.0,6,131,0.0,0.32,0.0,0.04,0.67,2.67,10.7,66.7,4.67,77.8,0.67,100.0,0.67,0.0,0.67,0.67,0.0,2.06,0.0,0.67
Lukas Rupp,Lukas-Rupp,de GER,MFFW,Hoffenheim,1991.0,19,1035,0.0,0.06393063583815028,0.0,0.052138728323699424,1.2052601156069365,1.8853179190751448,16.151304347826088,85.45478260869564,10.352173913043476,84.83913043478262,1.2195652173913043,49.77304347826087,0.7822608695652175,2.6086086956521735,0.523304347826087,0.08704347826086957,33.47826086956522,0.7843478260869565,1.0444347826086955,1.2195652173913043
Łukasz Fabiański,Lukasz-Fabianski,pl POL,GK,West Ham,1985.0,52,4547,0.0,0.0,0.0,0.0,1.5508972337680953,1.3698939372223018,1.305940594059406,98.71683168316831,4.650594059405941,97.9069306930693,10.672277227722773,48.095049504950495,0.0,0.47643564356435647,0.0,0.0,0.0,0.0,0.0,0.0
Łukasz Piszczek,Lukasz-Piszczek,pl POL,DF,Dortmund,1985.0,34,2165,0.038938848920863314,0.019469424460431657,0.12655125899280575,0.08920413669064747,2.4132059352517983,1.1184892086330935,28.779253112033196,93.12033195020746,36.78464730290457,90.76431535269711,7.341203319502076,67.28257261410789,0.5367219917012448,4.401120331950208,0.6241078838174274,0.1262240663900415,36.41078838174274,0.33012448132780087,1.284356846473029,0.825311203319502
Łukasz Skorupski,Lukasz-Skorupski,pl POL,GK,Bologna,1991.0,58,5220,0.0,0.0,0.0,0.0,1.4065822784810125,1.650253164556962,4.813620689655172,99.10689655172413,10.410344827586206,98.80172413793103,8.086724137931034,51.75172413793104,0.019137931034482757,0.06913793103448275,0.0,0.0,0.0,0.0,0.0,0.0
Łukasz Teodorczyk,Lukasz-Teodorczyk,pl POL,FW,Udinese,1991.0,14,222,0.0,0.18,0.41,0.33,1.6,1.6,11.2,90.3,7.6,65.5,1.2,37.5,2.0,2.4,0.4,0.0,50.0,1.62,2.0,0.0
Luke Ayling,Luke-Ayling,eng ENG,DF,Leeds United,1991.0,29,2589,0.0,0.04,0.0,0.08,1.56,1.63,20.9,88.1,27.8,87.1,9.13,58.1,0.76,5.03,0.97,0.35,21.1,0.66,1.63,1.42
Luke Freeman,Luke-Freeman,eng ENG,MF,Sheffield Utd,1992.0,11,366,0.0,0.02,0.0,0.07,1.22,1.22,18.3,85.2,5.12,72.4,2.44,52.6,0.73,1.95,0.98,0.73,0.0,0.74,0.98,1.71
Luke Shaw,Luke-Shaw,eng ENG,DF,Manchester Utd,1995.0,49,3757,0.01400449749178343,0.02,0.07702473620480886,0.11501124372945858,1.8544628956927867,0.8815326068154299,32.44617224880383,92.63086124401916,20.79282296650718,85.69282296650718,3.132033492822967,49.624641148325374,1.7020813397129189,2.921602870813397,1.461483253588517,0.476866028708134,56.72846889952154,0.4338755980861245,1.455311004784689,0.7692344497607657
Luke Thomas,Luke-Thomas,eng ENG,DF,Leicester City,2001.0,6,405,0.0,0.02,0.0,0.01,2.0,1.56,16.7,78.1,8.22,69.8,0.89,23.5,0.22,1.78,0.22,0.22,33.3,0.67,0.44,1.11
Lumor Agbenyenu,Lumor-Agbenyenu,gh GHA,DF,Mallorca,1996.0,23,1805,0.05,0.02,0.0,0.1,1.19,1.64,16.3,87.7,15.1,74.1,3.33,48.9,0.8,2.34,1.04,0.6,14.3,0.7,1.14,0.55
Luuk de Jong,Luuk-de-Jong,nl NED,FW,Sevilla,1990.0,60,3074,0.2823404255319149,0.30773049645390077,0.030070921985815603,0.1000709219858156,1.488085106382979,0.792482269503546,10.123274853801169,78.47719298245613,5.436432748538011,70.01140350877192,0.9071345029239766,64.56783625730993,0.7933040935672514,0.9900877192982455,0.2938304093567251,0.02678362573099415,43.10438596491228,2.162105263157894,0.4399999999999999,0.1473099415204678
Lyanco,Lyanco,br BRA,DF,Torino,1997.0,38,3005,0.0,0.021350848158874638,0.0,0.022432767894083574,0.9580926768721556,1.9018887050062059,11.917664670658683,94.53143712574851,23.917365269461076,93.15868263473054,9.705778443113774,69.60958083832335,0.15293413173652698,2.6972455089820357,0.15293413173652698,0.0,16.59251497005988,0.4497904191616767,0.7184730538922156,1.8611077844311377
Lyle Foster,Lyle-Foster,za RSA,FW,Monaco,2000.0,2,62,0.0,0.32,0.0,0.0,0.0,2.86,10.0,77.8,5.71,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0
Lys Mousset,Lys-Mousset,fr FRA,FW,Sheffield Utd,1996.0,38,1504,0.37429864253393663,0.33909502262443436,0.2466968325791855,0.16954751131221718,1.2842533936651583,1.3901357466063349,8.260538922155689,82.44550898203595,3.5958083832335337,72.95389221556886,0.41730538922155685,49.1814371257485,0.8399401197604791,0.835808383233533,0.29748502994011977,0.05784431137724552,32.81976047904192,2.276047904191617,0.23964071856287425,0.23964071856287425
MBala Nzola,MBala-Nzola,fr FRA,FW,Spezia,1996.0,18,1335,0.61,0.48,0.07,0.14,1.28,1.69,12.0,88.5,5.2,81.1,2.36,97.2,1.15,0.81,0.2,0.0,29.0,2.09,0.41,0.34
MBaye Niang,MBaye-Niang,sn SEN,FW,Rennes,1994.0,35,2548,0.3901616161616161,0.36300336700336705,0.0,0.025737373737373736,1.2103232323232322,0.9231111111111111,8.618409893992933,79.73533568904594,4.0292226148409895,69.6982332155477,1.0986572438162543,57.3208480565371,0.35024734982332156,0.8151236749116608,0.20848056537102475,0.0,37.92932862190813,2.647031802120141,0.421660777385159,0.14176678445229685
Mads Pedersen,Mads-Pedersen,dk DEN,DF,Augsburg,1996.0,12,776,0.0,0.0,0.5009890109890109,0.2971978021978022,0.7325274725274725,3.1629120879120878,14.158620689655173,92.46321839080461,10.960919540229886,75.45517241379311,3.906321839080459,45.59540229885057,1.2609195402298852,1.1531034482758622,0.4557471264367816,0.22862068965517243,0.0,0.1135632183908046,1.610344827586207,1.7239080459770115
Mahame Siby,Mahame-Siby,fr FRA,MF,Strasbourg,1996.0,5,15,0.0,0.0,0.0,0.0,5.0,0.0,35.0,100.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mahdi Camara,Mahdi-Camara,fr FRA,MF,Saint-Étienne,1998.0,41,3471,0.04679688793246151,0.05977983777520278,0.0,0.018508525078629365,1.1638635987419301,1.8043039231915246,17.807772020725388,89.69274611398964,16.740414507772023,89.87875647668393,4.096580310880829,67.20829015544042,0.4148704663212436,2.9520725388601035,0.4370984455958549,0.15559585492227979,42.01088082901555,0.574041450777202,1.9924870466321243,1.425958549222798
Mahdi Talal,Mahdi-Talal,fr FRA,FW,Amiens,1997.0,2,20,0.0,0.0,0.0,0.0,0.0,0.0,5.0,100.0,5.0,100.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mahmoud Dahoud,Mahmoud-Dahoud,de GER,MF,Dortmund,1996.0,25,1316,0.043857280617164894,0.12248794599807138,0.10152362584378014,0.06365477338476373,2.15847637415622,1.1657377049180329,25.028767123287665,90.67123287671232,29.769863013698625,91.77260273972603,9.93095890410959,78.85068493150683,0.8894520547945205,5.888356164383561,1.1634246575342464,0.06904109589041095,30.33972602739726,1.5764383561643835,1.2335616438356165,1.166712328767123
Makoto Hasebe,Makoto-Hasebe,jp JPN,DFMF,Eint Frankfurt,1984.0,45,3837,0.0,0.0032754994742376447,0.0,0.030173501577287064,1.9691324921135644,1.6253575184016826,16.138173302107727,90.13606557377048,28.6615925058548,93.25644028103045,10.273021077283373,77.11803278688524,0.32463700234192033,4.825386416861826,0.326135831381733,0.04871194379391101,24.355971896955502,0.04871194379391101,1.2850819672131149,1.0512646370023417
Malang Sarr,Malang-Sarr,fr FRA,DF,Nice,1999.0,19,1454,0.06,0.01,0.0,0.0,1.54,1.11,17.9,93.2,36.5,95.0,10.2,75.3,0.12,4.32,0.19,0.06,25.0,0.25,0.43,1.48
Malick Thiaw,Malick-Thiaw,de GER,DF,Schalke 04,2001.0,15,1112,0.08,0.03,0.0,0.0,0.24,2.66,9.52,78.7,19.1,91.9,7.02,65.4,0.16,1.45,0.08,0.0,42.9,0.57,1.13,1.69
Malick Thiaw,Malick-Thiaw,fi FIN,DF,Schalke 04,2001.0,4,76,0.0,0.02,0.0,0.0,1.25,1.25,8.75,77.8,22.5,81.8,2.5,33.3,0.0,3.75,0.0,0.0,100.0,1.18,1.25,0.0
Malik Sellouki,Malik-Sellouki,fr FRA,FWMF,Nice,2000.0,2,43,2.09,0.48,0.0,0.0,2.0,0.0,20.0,100.0,8.0,66.7,2.0,33.3,0.0,6.0,0.0,0.0,33.3,6.28,0.0,2.0
Malo Gusto,Malo-Gusto,fr FRA,MF,Lyon,2003.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mama Samba Baldé,Mama-Samba-Balde,gw GNB,FWMF,Dijon,1995.0,47,3448,0.3132107279693487,0.28357854406130273,0.07265900383141763,0.10926436781609193,1.0043984674329502,1.5124750957854405,7.98537859007833,77.2537859007833,4.074569190600522,71.02036553524805,0.8403133159268932,46.5130548302872,0.731958224543081,0.7551436031331593,0.5185378590078329,0.13112271540469977,32.360052219321155,2.5822715404699745,0.9159530026109662,0.39344647519582254
Mamadou Coulibaly,Mamadou-Coulibaly,sn SEN,MF,Udinese,1999.0,3,184,0.0,0.06,0.0,0.06,0.0,1.5,16.0,86.5,10.0,80.0,4.5,75.0,1.0,5.0,1.5,0.5,0.0,0.98,3.5,0.5
Mamadou Doucouré,Mamadou-Doucoure,fr FRA,MF,MGladbach,1998.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,100.0,4.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mamadou Fofana,Mamadou-Fofana,ml MLI,DFMF,Metz,1998.0,35,2612,0.0,0.02281825680505912,0.0,0.0071817431949408855,0.9570937585922463,1.287453945559527,12.149655172413794,91.13103448275862,16.399310344827587,90.2455172413793,5.416689655172414,68.50551724137931,0.21034482758620696,1.135931034482759,0.03641379310344828,0.0,0.0,0.4481379310344828,1.727655172413793,1.0722068965517242
Mamadou Sakho,Mamadou-Sakho,fr FRA,DF,Crystal Palace,1990.0,18,1207,0.0,0.0018610923803101822,0.0,0.008138907619689818,0.7935266351989212,2.14049898853675,12.17313432835821,89.51940298507462,19.59328358208955,92.46716417910447,6.78955223880597,76.2358208955224,0.07686567164179105,1.9413432835820896,0.07686567164179105,0.0,0.0,0.07634328358208956,0.6730597014925375,0.5226865671641792
Mamor Niang,Mamor-Niang,sn SEN,FWMF,Getafe,2002.0,1,22,0.0,0.24,0.0,0.0,0.0,10.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09,5.0,5.0
Mamoudou Karamoko,Mamoudou-Karamoko,fr FRA,MF,Wolfsburg,1999.0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,10.0,100.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
Manolo Gabbiadini,Manolo-Gabbiadini,it ITA,FW,Sampdoria,1991.0,40,2279,0.4783947681331748,0.33839476813317476,0.07191438763376932,0.10936187078874357,1.4973682124455012,1.660309155766944,9.556166007905139,76.61501976284585,3.9962055335968385,63.499209486166,1.5834387351778656,42.85375494071146,1.3794071146245062,0.8688142292490119,0.6365612648221344,0.08039525691699606,41.24584980237154,3.6749802371541502,0.43770750988142293,0.47719367588932804
Manolo Portanova,Manolo-Portanova,it ITA,MFFW,Genoa,2000.0,4,102,0.0,0.288953488372093,0.0,0.0,1.0174418604651163,1.9912790697674418,14.999999999999998,91.66666666666666,7.499999999999999,86.66666666666666,0.8333333333333333,66.66666666666666,0.0,0.0,0.0,0.0,26.666666666666664,4.286666666666666,2.4999999999999996,1.6666666666666665
Manolo Reina,Manolo-Reina,es ESP,GK,Mallorca,1985.0,36,3240,0.0,0.0,0.0,0.0,1.06,1.67,3.58,100.0,8.22,99.3,8.67,41.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0
Manu Emmanuel Gyabuaa,Manu-Emmanuel-Gyabuaa,it ITA,MF,Atalanta,2001.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manu García,Manu-Garcia,es ESP,MF,Alavés,1986.0,50,2889,0.0,0.07790343741800052,0.0,0.012419312516399895,1.0311309367620045,1.4761296247704017,10.414018691588785,80.26915887850468,9.502242990654207,77.19906542056077,2.6160747663551405,53.419626168224305,0.1535514018691589,2.0555140186915892,0.06140186915887851,0.0,27.85046728971963,0.875514018691589,1.6542056074766356,0.7774766355140186
Manu Morlanes,Manu-Morlanes,es ESP,MFFW,Villarreal,1999.0,9,253,0.0,0.0,0.36,0.18,1.79,1.07,23.6,97.1,32.1,93.8,6.43,75.0,2.14,7.5,1.79,0.0,0.0,0.0,1.79,0.71
Manu Trigueros,Manu-Trigueros,es ESP,MF,Villarreal,1991.0,55,3452,0.09510733619563189,0.1257756206832182,0.21577562068321823,0.19155124136643645,1.6582098189285046,1.1315512413664364,20.570833333333333,89.396875,20.527083333333334,91.38645833333334,5.573020833333333,70.38645833333334,1.3804166666666666,5.758125000000001,1.2214583333333335,0.07729166666666668,31.206250000000004,1.2288541666666668,1.1979166666666667,0.36656249999999996
Manu Vallejo,Manu-Vallejo,es ESP,MFFW,Valencia,1997.0,35,1235,0.47777777777777775,0.39185185185185184,0.0,0.07009259259259258,2.0505555555555555,1.181574074074074,8.903649635036496,81.21240875912409,5.691459854014599,77.64525547445254,1.7516788321167884,68.36058394160584,0.5835766423357664,1.461021897810219,0.8045255474452555,0.07306569343065693,60.017518248175186,1.6004379562043796,0.7289051094890511,0.3653284671532847
Manuel Akanji,Manuel-Akanji,ch SUI,DF,Dortmund,1995.0,49,3967,0.03242311111111111,0.04473777777777778,0.028209777777777778,0.02115733333333333,2.557884444444445,1.3190595555555555,22.9530612244898,94.70861678004536,40.22789115646259,96.32517006802723,10.528639455782313,79.19478458049888,0.11582766439909298,5.011360544217688,0.11337868480725626,0.0,25.549206349206347,0.49848072562358275,1.0402040816326532,1.0212698412698413
Manuel Cabit,Manuel-Cabit,mq MTQ,DF,Metz,1993.0,3,270,0.0,0.0,0.33,0.28,1.0,1.33,16.3,94.2,15.3,67.6,2.67,29.6,0.67,1.67,1.0,0.67,0.0,0.0,1.0,2.0
Manuel Garrido,Manuel-Garrido,es ESP,FW,Leganés,2000.0,4,115,0.0,0.22,0.0,0.0,0.77,2.31,7.69,83.3,6.92,75.0,0.77,33.3,0.0,0.77,0.0,0.0,100.0,0.78,0.0,0.0
Manuel Gulde,Manuel-Gulde,de GER,DF,Freiburg,1991.0,37,2779,0.06663721041318366,0.06663721041318366,0.0,0.006637210413183664,1.3453069023166948,1.5452233102459996,10.47948051948052,90.13896103896104,22.724675324675328,92.63896103896104,8.26142857142857,73.31948051948052,0.16285714285714287,2.7310389610389607,0.2911688311688312,0.06415584415584416,35.97792207792208,0.681948051948052,0.8793506493506494,1.0381818181818183
Manuel Lanzini,Manuel-Lanzini,ar ARG,MFFW,West Ham,1993.0,37,1787,0.040892938496583146,0.15416400911161732,0.14672892938496582,0.16185876993166287,1.3572164009111618,1.7202186788154898,24.10909090909091,89.7909090909091,14.272727272727273,88.33636363636364,4.037727272727273,61.85454545454545,2.023181818181818,3.890909090909091,0.9595454545454545,0.15454545454545457,29.695454545454545,1.7113636363636366,0.6581818181818182,0.708181818181818
Manuel Lazzari,Manuel-Lazzari,it ITA,DF,Lazio,1993.0,54,4295,0.014457133399536578,0.05578285335981464,0.13891426679907315,0.12,1.813977159880834,1.1757828533598147,15.574633123689729,87.23396226415093,12.020125786163522,81.11194968553458,2.6840251572327047,56.971278825995796,1.1732494758909853,0.6096226415094339,1.4061215932914046,0.7962683438155136,44.26142557651991,0.6513417190775681,0.45999999999999996,0.4816352201257861
Manuel Locatelli,Manuel-Locatelli,it ITA,MF,Sassuolo,1998.0,58,4744,0.040646189510286874,0.07875977977397855,0.12935381048971314,0.1406201101130107,1.8143407707910748,1.565659229208925,29.74648956356736,91.79999999999998,28.42960151802656,90.52675521821632,9.236072106261858,69.0751423149905,1.462390891840607,7.9305692599620485,1.0781214421252372,0.1318785578747628,20.61366223908918,1.2729601518026563,1.860607210626186,0.9880834914611005
Manuel Neuer,Manuel-Neuer,de GER,GK,Bayern Munich,1986.0,59,5310,0.0,0.0,0.0,0.003058823529411765,2.9583529411764706,1.0654117647058823,6.797457627118643,99.24406779661017,17.066101694915254,99.38813559322033,12.764406779661016,71.65254237288136,0.017627118644067796,0.27,0.0,0.0,0.0,0.0,0.01677966101694915,0.017627118644067796
Manuel Nieto,Manuel-Nieto,es ESP,FWMF,Cádiz,1998.0,2,14,0.0,1.73,0.0,0.0,0.0,5.0,10.0,100.0,5.0,100.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,6.43,5.0,0.0
Manuel Perez,Manuel-Perez,fr FRA,MF,Lens,1991.0,4,128,0.0,0.05,0.0,0.0,0.71,1.43,12.9,90.0,11.4,94.1,4.29,75.0,0.0,3.57,0.0,0.0,0.0,0.7,0.71,0.71
Manuel Prietl,Manuel-Prietl,at AUT,MF,Arminia,1991.0,20,1797,0.05,0.02,0.05,0.07,0.7,1.8,11.1,83.1,12.7,86.1,5.6,75.7,0.35,2.15,0.3,0.05,30.0,0.5,1.85,1.55
Manuel Sánchez,Manuel-Sanchez,es ESP,DF,Atlético Madrid,2000.0,15,844,0.0,0.006896551724137931,0.13166544387380777,0.09215700660308143,1.2636537050623624,0.39655172413793105,16.331182795698922,84.36236559139785,16.6752688172043,82.49247311827958,2.468817204301075,39.019354838709674,1.0739784946236557,3.0124731182795697,1.2929032258064517,0.6455913978494623,18.619354838709675,0.3187096774193548,1.2894623655913977,0.7535483870967742
Manuel Schmiedebach,Manuel-Schmiedebach,de GER,MF,Union Berlin,1988.0,5,179,0.0,0.0,0.0,0.0,2.0,1.5,7.5,83.3,9.0,75.0,3.0,66.7,0.0,4.5,0.5,0.0,0.0,0.0,1.0,2.0
Maranhão,Maranhao,br BRA,FW,Valladolid,1996.0,13,820,0.33,0.25,0.0,0.01,1.32,1.43,5.6,70.8,2.86,52.0,0.77,70.0,0.33,0.55,0.0,0.0,38.1,2.3,0.33,0.0
Marash Kumbulla,Marash-Kumbulla,al ALB,DF,Hellas Verona,2000.0,41,2927,0.060010245901639336,0.07749743852459016,0.0,0.010010245901639344,1.2627587090163934,1.1701639344262293,13.205521472392638,90.20490797546012,19.437116564417177,89.93742331288344,5.553680981595092,70.40184049079754,0.15352760736196322,2.2070858895705516,0.05990797546012269,0.0,52.58834355828221,0.43309815950920244,1.3820552147239265,1.4093865030674846
Marc Albrighton,Marc-Albrighton,eng ENG,MFDF,Leicester City,1989.0,42,2114,0.0,0.06371020529604285,0.3025795894079143,0.21113061588812854,1.7701755429931567,1.0424040464147575,16.407234042553192,83.6395744680851,11.035319148936171,78.0208510638298,4.210340425531915,41.59702127659575,1.7912765957446808,2.892851063829787,1.997191489361702,0.851276595744681,32.53957446808511,1.1523829787234043,1.4930638297872343,1.194340425531915
Marc-André ter Stegen,Marc-Andre-ter-Stegen,de GER,GK,Barcelona,1992.0,58,5220,0.0,0.0,0.0435,0.0145,2.3,0.9505,6.567586206896552,100.0,15.413793103448276,98.7,10.160344827586206,72.76896551724138,0.03724137931034483,0.15551724137931033,0.03724137931034483,0.0,0.0,0.0,0.0,0.0
Marc-Aurèle Caillard,Marc-Aurele-Caillard,fr FRA,GK,Metz,1994.0,4,271,0.0,0.0,0.0,0.0,1.0,2.0,2.33,100.0,7.0,95.5,6.0,40.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0
Marc Baró Ortiz,Marc-Baro-Ortiz,es ESP,DF,Cádiz,1999.0,1,90,0.0,0.02,0.0,0.33,0.0,3.0,5.0,83.3,3.0,50.0,2.0,33.3,2.0,0.0,0.0,0.0,100.0,1.0,1.0,3.0
Marc Bartra,Marc-Bartra,es ESP,DFMF,Betis,1991.0,43,3678,0.08372930463576159,0.052835264900662246,0.03044701986754967,0.03044701986754967,1.147164735099338,1.7123882450331127,13.503921568627453,91.73137254901961,25.458823529411763,91.1078431372549,9.267058823529412,68.27450980392157,0.10058823529411766,2.474901960784314,0.1692156862745098,0.0,27.75294117647059,0.7845098039215688,1.1254901960784316,1.0531372549019609
Marc Cardona,Marc-Cardona,es ESP,FW,Osasuna,1995.0,22,758,0.12150431565967941,0.24392108508014795,0.24300863131935882,0.1682367447595561,1.4269913686806412,1.9036621454993834,11.39285714285714,81.03571428571428,5.0,70.12142857142857,1.1885714285714286,66.30000000000001,1.1885714285714286,0.8357142857142856,0.7135714285714285,0.1207142857142857,35.74285714285714,1.6628571428571426,0.2414285714285714,0.0
Marc Cucurella,Marc-Cucurella,es ESP,MFDF,Getafe,1998.0,64,5646,0.053925512104283056,0.052990689013035386,0.1100931098696462,0.1150465549348231,1.032335195530726,0.9798137802607079,13.528025477707006,82.1331210191083,8.887261146496815,72.95605095541403,2.5324840764331213,40.699363057324845,1.1636942675159236,2.2151592356687897,1.1639490445859875,0.5121019108280255,25.971974522292996,0.8600000000000001,1.7029299363057326,1.134331210191083
Marc Navarro,Marc-Navarro,es ESP,DF,Leganés,1995.0,4,219,0.0,0.08,0.0,0.0,0.83,1.67,14.6,89.7,6.67,69.6,1.25,25.0,0.0,1.25,0.0,0.0,0.0,2.05,0.83,0.0
Marc-Oliver Kempf,Marc-Oliver-Kempf,de GER,DF,Stuttgart,1995.0,25,2114,0.09,0.05,0.04,0.02,1.7,1.57,15.4,90.3,23.1,86.7,7.96,61.9,0.38,5.23,0.68,0.09,42.9,0.6,1.32,1.7
Marc Pedraza,Marc-Pedraza,es ESP,MF,Mallorca,1987.0,3,130,0.0,0.0,0.0,0.0,0.0,2.86,11.4,88.9,5.71,72.7,1.43,100.0,0.0,1.43,0.0,0.0,0.0,0.0,1.43,2.86
Marc Roca,Marc-Roca,es ESP,MF,Espanyol,1996.0,40,3155,0.05732889158086008,0.07400666262870988,0.02866444579043004,0.07688370684433676,0.7419139915202908,1.6018473652331922,14.73142857142857,88.48285714285713,19.064571428571426,85.63428571428571,7.7676,65.86342857142857,0.7731428571428571,6.460057142857143,0.7443999999999998,0.14314285714285713,9.829142857142857,0.9143428571428572,1.8606285714285715,0.8876571428571428
Marcel Halstenberg,Marcel-Halstenberg,de GER,DF,RB Leipzig,1991.0,48,3920,0.11526315789473685,0.08789473684210526,0.09684210526315791,0.1,2.1473684210526316,0.9552631578947368,25.9348623853211,91.63027522935779,31.242201834862385,89.39449541284404,6.722477064220183,65.12385321100916,1.2142201834862385,5.569174311926605,0.7079816513761468,0.24935779816513762,29.357798165137613,0.9418348623853211,0.9819266055045871,0.9642201834862385
Marcel Hartel,Marcel-Hartel,de GER,MF,Arminia,1996.0,21,1669,0.0,0.06,0.0,0.07,0.81,1.62,14.6,89.1,12.5,81.7,4.05,48.1,0.76,2.43,0.92,0.38,28.6,1.13,1.14,0.86
Marcel Risse,Marcel-Risse,de GER,MFFW,Köln,1989.0,6,132,0.0,0.05,1.36,0.36,2.67,0.67,8.67,72.2,8.0,60.0,6.67,40.0,4.0,1.33,1.33,0.0,0.0,0.68,0.67,2.0
Marcel Sabitzer,Marcel-Sabitzer,at AUT,MFFW,RB Leipzig,1994.0,53,3994,0.3308945163053379,0.26634177445800694,0.21459282200765167,0.1509345964656586,2.3249535434505373,0.929105483694662,21.72162162162162,86.44414414414413,15.796396396396394,81.40765765765765,5.182612612612612,57.181081081081075,1.707162162162162,4.483963963963963,2.0275675675675675,0.3626126126126126,35.93108108108108,2.459054054054054,1.1259909909909909,0.9673423423423423
Marcel Schmelzer,Marcel-Schmelzer,de GER,DF,Dortmund,1988.0,7,66,1.36,0.77,1.36,0.23,4.29,1.43,35.7,89.3,20.0,77.8,2.86,50.0,2.86,4.29,2.86,0.0,50.0,2.73,0.0,1.43
Marcel Sobottka,Marcel-Sobottka,de GER,MF,Düsseldorf,1994.0,18,701,0.0,0.07,0.13,0.0,0.51,1.92,8.08,79.7,12.1,88.7,3.46,67.5,0.38,1.54,0.13,0.0,14.3,0.9,1.54,1.15
Marcel Tisserand,Marcel-Tisserand,cd COD,DF,Wolfsburg,1993.0,15,1204,0.07,0.06,0.07,0.02,0.67,1.19,10.2,85.6,21.4,85.2,9.93,63.3,0.22,3.96,0.37,0.07,25.0,0.6,0.82,1.79
Marcelo,Marcelo,br BRA,DF,Lyon,1987.0,44,3781,0.030077570556197395,0.03751939263904935,0.0,0.007519392639049349,1.4183726687572207,0.9187984815976233,14.766190476190475,93.34333333333333,30.75666666666667,94.60119047619048,12.635000000000002,73.565,0.21661904761904763,4.3097619047619045,0.09638095238095239,0.0,25.0,0.6667380952380952,0.8335000000000001,0.9296428571428572
Marcelo,Marcelo,br BRA,DF,Real Madrid,1988.0,23,1923,0.05278823529411765,0.03245882352941176,0.17688235294117646,0.13278823529411765,1.8145999999999998,0.9958941176470589,33.46728971962617,92.14018691588787,20.292523364485984,84.74485981308412,6.35728971962617,58.63457943925234,1.590841121495327,6.076822429906541,2.5261682242990657,0.8378504672897197,23.753271028037386,1.121121495327103,1.1178504672897196,0.9320560747663553
Marcelo Brozović,Marcelo-Brozovic,hr CRO,MF,Inter,1992.0,56,4540,0.0855855149709986,0.0955855149709986,0.22594607305220252,0.11882897005800282,2.1028828970058004,0.9728828970058003,22.54761904761905,91.71666666666665,29.578571428571426,91.53809523809524,12.538095238095238,79.54285714285714,1.5064285714285717,6.802380952380951,1.368809523809524,0.23761904761904762,27.142857142857142,1.5097619047619049,1.687857142857143,1.1866666666666665
Marcelo Saracchi,Marcelo-Saracchi,uy URU,DF,RB Leipzig,1998.0,4,179,0.5,0.27,0.0,0.14,1.0,1.5,23.5,88.7,17.0,72.3,5.0,40.0,2.0,3.0,1.0,0.5,33.3,1.51,1.5,2.0
Marcin Bułka,Marcin-Bulka,pl POL,GK,Paris S-G,1999.0,2,180,0.0,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,4.5,100.0,14.5,97.35,2.0,46.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcin Kamiński,Marcin-Kaminski,pl POL,DF,Stuttgart,1992.0,3,123,0.0,0.0,0.0,0.0,0.0,2.14,15.0,91.3,53.6,94.9,12.9,75.0,0.0,10.7,0.71,0.0,0.0,0.0,0.0,0.71
Marco Asensio,Marco-Asensio,es ESP,FW,Real Madrid,1996.0,34,1709,0.5327060350421805,0.3519922128487995,0.2076314081765088,0.21208630759247246,2.044172615184945,0.8590038935756004,22.33,91.00263157894737,11.427368421052632,83.1163157894737,3.7885263157894737,57.96368421052631,1.575947368421053,1.9984736842105264,1.841684210526316,0.4755789473684211,29.428947368421056,1.8382631578947373,0.6854210526315789,0.4755789473684211
Marco Ballarini,Marco-Ballarini,it ITA,MF,Udinese,2001.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
